,location,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,Name_2010,lat,lng
4399,"New Hempstead, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,4767.0,5132.0,New Hempstead village,41.1498175,-74.0337521
4400,"New Holland, PA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,3971.0,4147.0,4484.0,5092.0,5378.0,New Holland borough,40.1017643,-76.085227
4401,"New Holstein, WI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0,3412.0,3342.0,3301.0,3236.0,New Holstein city,43.9499924,-88.08426419999999
4402,"New Hope, AL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,2810.0,New Hope city,34.5370339,-86.3944307
4403,"New Hope, MN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552.0,23180.0,23087.0,21853.0,20873.0,20339.0,New Hope city,45.0380201,-93.38661850000001
4404,"New Hope, PA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.0,New Hope borough,40.364272799999995,-74.9512785
4405,"New Hyde Park, NY",0.0,0.0,0.0,0.0,0.0,3314.0,4691.0,7349.0,10808.0,10116.0,9801.0,9728.0,9523.0,9712.0,New Hyde Park village,40.7351019,-73.68790820000001
4406,"New Iberia, LA",2709.0,3447.0,6815.0,7499.0,6278.0,8003.0,13747.0,16467.0,29062.0,30147.0,32766.0,31828.0,32623.0,30617.0,New Iberia city,30.0035365,-91.8187285
4407,"New Kensington, PA",0.0,0.0,4665.0,7707.0,11987.0,16762.0,24055.0,25146.0,23485.0,20312.0,17660.0,15894.0,14701.0,13116.0,New Kensington city,40.5697893,-79.7647705
4408,"New Lebanon, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248.0,4501.0,4323.0,4231.0,3995.0,New Lebanon village,39.7453337,-84.3849462
4409,"New Lenox, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855.0,5792.0,9627.0,17771.0,24394.0,New Lenox village,41.5119761,-87.9656098
4410,"New Lexington, OH",0.0,0.0,0.0,2559.0,3157.0,3901.0,4049.0,4233.0,4514.0,4921.0,5179.0,5117.0,4689.0,4731.0,New Lexington village,39.7139579,-82.20848050000001
4411,"New Lisbon, WI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,New Lisbon city,43.87913579999999,-90.1654067
4412,"New Llano, LA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.0,New Llano town,31.1149093,-93.27155350000001
4413,"New London, CT",10537.0,13757.0,17548.0,19659.0,25688.0,29640.0,30456.0,30551.0,34182.0,31630.0,28842.0,28540.0,25671.0,27620.0,New London city,41.3556539,-72.0995209
4414,"New London, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.0,2696.0,0.0,0,41.0850542,-82.3998887
4415,"New London, WI",0.0,0.0,2742.0,3383.0,4667.0,4661.0,4825.0,4922.0,4066.0,5801.0,6210.0,6658.0,7085.0,7295.0,New London city,44.3927582,-88.73982559999999
4416,"New Madrid, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.0,2867.0,2719.0,3204.0,3350.0,3334.0,3116.0,New Madrid city,36.58644879999999,-89.5278547
4417,"New Martinsville, WV",0.0,0.0,0.0,0.0,0.0,2814.0,3491.0,4084.0,5607.0,6528.0,7109.0,6705.0,5984.0,5366.0,New Martinsville city,39.644521399999995,-80.8575993
4418,"New Milford, NJ",0.0,0.0,0.0,0.0,0.0,2556.0,3215.0,6006.0,18810.0,19149.0,16876.0,15990.0,16400.0,16341.0,New Milford borough,40.9350986,-74.0190281
4419,"New Orleans, LA",216090.0,242039.0,287104.0,339075.0,387219.0,458762.0,494537.0,570445.0,627525.0,593471.0,557927.0,496938.0,484674.0,343829.0,New Orleans city,29.9546482,-90.07507199999999
4420,"New Paltz, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,6058.0,4938.0,5463.0,6034.0,6818.0,New Paltz village,41.7475933,-74.0868095
4421,"New Philadelphia, OH",3070.0,4456.0,6213.0,8542.0,10718.0,12365.0,12328.0,12948.0,14241.0,15184.0,16883.0,15698.0,17056.0,17288.0,New Philadelphia city,40.4897871,-81.44567059999999
4422,"New Philadelphia, PA",0.0,0.0,0.0,2512.0,2537.0,2557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.7195342,-76.11577079999999
4423,"New Port Richey, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,6098.0,11196.0,14044.0,16117.0,14911.0,New Port Richey city,28.244176799999998,-82.7192671
4424,"New Prague, MN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.0,2952.0,3569.0,4559.0,7321.0,New Prague city,44.543296600000005,-93.5760652
4425,"New Providence, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.0,10243.0,13796.0,12426.0,11439.0,11907.0,12171.0,New Providence borough,40.6984348,-74.4015405
4426,"New Richmond, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.0,New Richmond village,38.9486757,-84.2799366
4427,"New Richmond, WI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.0,3316.0,3707.0,4306.0,5106.0,6310.0,8375.0,New Richmond city,45.1230213,-92.5365865
4428,"New Roads, LA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.0,3965.0,3945.0,3924.0,5303.0,4966.0,4831.0,New Roads city,30.701574100000006,-91.43622420000001
4429,"New Rochelle, NY",0.0,8217.0,14720.0,28867.0,36213.0,54000.0,58408.0,59725.0,76812.0,75385.0,70794.0,67265.0,72182.0,77062.0,New Rochelle city,40.9114882,-73.78235490000002
4430,"New Square, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,4624.0,6944.0,New Square village,41.1367622,-74.0379187
4431,"New Straitsville, OH",2782.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.577847,-82.23764890000001
4432,"New Tazewell, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.0,3037.0,New Tazewell town,36.4425828,-83.5996306
4433,"New Ulm, MN",0.0,3741.0,5403.0,5648.0,6745.0,7308.0,8743.0,9348.0,11114.0,13051.0,13755.0,13132.0,13594.0,13522.0,New Ulm city,44.312462599999996,-94.4605287
4434,"New Whiteland, IN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.0,4200.0,4502.0,4097.0,4579.0,5472.0,New Whiteland town,39.55810379999999,-86.0952638
4435,"New York Mills, NY",0.0,0.0,0.0,0.0,0.0,4006.0,3628.0,3366.0,3788.0,3805.0,3549.0,3534.0,3191.0,3327.0,New York Mills village,43.1053475,-75.29127779999999
4436,"Newark, CA",179.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,9884.0,27153.0,32126.0,37861.0,42471.0,42573.0,Newark city,37.5296593,-122.0402399
4437,"Newark, DE",0.0,0.0,1200.0,0.0,0.0,3899.0,4502.0,6700.0,11404.0,21298.0,25247.0,25098.0,28547.0,31454.0,Newark city,39.6837226,-75.7496572
4438,"Newark, NJ",136508.0,181830.0,246070.0,347469.0,414524.0,442337.0,429760.0,438776.0,405220.0,381930.0,329248.0,275221.0,273546.0,277140.0,Newark city,40.735657,-74.1723667
4439,"Newark, NY",0.0,3698.0,4578.0,6227.0,6964.0,7649.0,9646.0,10295.0,12868.0,11644.0,10017.0,9849.0,9682.0,9145.0,Newark village,43.046730100000005,-77.0952516
4440,"Newark, OH",9600.0,14270.0,18157.0,25404.0,26718.0,30596.0,31487.0,34275.0,41790.0,41836.0,41200.0,44389.0,46279.0,47573.0,Newark city,40.0581205,-82.4012643
4441,"Newberg, OR",0.0,514.0,945.0,2260.0,2566.0,2951.0,2960.0,3946.0,4204.0,6507.0,10394.0,13086.0,18064.0,22068.0,Newberg city,45.300117900000004,-122.97315649999999
4442,"Newbern, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.0,2515.0,2988.0,3313.0,Newbern town,36.1128479,-89.26173680000001
4443,"Newberry, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.0,4950.0,Newberry city,29.646353499999996,-82.60650229999999
4444,"Newberry, MI",0.0,0.0,0.0,0.0,0.0,0.0,2732.0,2802.0,2612.0,0.0,0.0,0.0,2686.0,0.0,0,46.3549984,-85.50955859999999
4445,"Newberry, SC",0.0,3020.0,4607.0,5028.0,5894.0,7298.0,7510.0,7546.0,8208.0,9218.0,9866.0,10542.0,10580.0,10277.0,Newberry city,34.274583299999996,-81.61871790000001
4446,"Newburgh, IN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906.0,2880.0,3088.0,3325.0,Newburgh town,37.9444882,-87.4052865
4447,"Newburgh, NY",18049.0,23087.0,24943.0,27805.0,30366.0,31275.0,31883.0,31956.0,30979.0,26219.0,23438.0,26454.0,28259.0,28866.0,Newburgh city,41.5034271,-74.01041790000001
4448,"Newburyport, MA",13538.0,13947.0,14478.0,14949.0,15618.0,15084.0,13916.0,14111.0,14004.0,15807.0,15900.0,16317.0,17189.0,17416.0,Newburyport city,42.812591299999994,-70.87727509999999
4449,"Newcastle, OK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.0,4214.0,5434.0,7685.0,Newcastle city,35.2512343006,-97.6235430885
4450,"Newcastle, WA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7737.0,10380.0,Newcastle city,47.5389889,-122.1556769
4451,"Newcastle, WY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3395.0,4345.0,3432.0,3596.0,3003.0,3065.0,3532.0,Newcastle city,43.8547003,-104.20494079999999
4452,"Newcomerstown, OH",0.0,0.0,2659.0,2943.0,3389.0,4265.0,4564.0,4514.0,4273.0,4155.0,3986.0,4012.0,4008.0,3822.0,Newcomerstown village,40.2722923,-81.60595409999999
4453,"Newkirk, OK",0.0,0.0,0.0,0.0,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.8862023006,-97.07715478850001
4454,"Newman, CA",0.0,621.0,0.0,892.0,1251.0,1269.0,1214.0,1815.0,2148.0,2505.0,2785.0,4151.0,7093.0,10224.0,Newman city,37.31382670000001,-121.02076140000001
4455,"Newnan, GA",0.0,2859.0,3654.0,5548.0,7037.0,6386.0,7182.0,8218.0,12169.0,11205.0,11449.0,12497.0,16242.0,33039.0,Newnan city,33.3806716,-84.79965729999999
4456,"Newport Beach, CA",0.0,0.0,0.0,445.0,894.0,2203.0,4438.0,12120.0,26564.0,49582.0,62556.0,66643.0,70032.0,85186.0,Newport Beach city,33.6189101,-117.9289469
4457,"Newport News, VA",0.0,4449.0,19635.0,20205.0,35596.0,34417.0,37067.0,42358.0,113662.0,138177.0,144903.0,170045.0,180150.0,180719.0,Newport News city,36.9787588,-76.428003
4458,"Newport, AR",0.0,0.0,2866.0,3557.0,3771.0,4547.0,4321.0,6254.0,7007.0,7725.0,8339.0,7459.0,7811.0,7879.0,Newport city,35.6048018,-91.28179509999998
4459,"Newport, KY",20433.0,24918.0,28301.0,30309.0,29317.0,29744.0,30631.0,31044.0,30070.0,25998.0,21587.0,18871.0,17048.0,15273.0,Newport city,39.091449,-84.4957757
4460,"Newport, MN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.0,3323.0,3720.0,3715.0,3435.0,Newport city,44.8663552,-93.00049190000001
4461,"Newport, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.0,3349.0,4150.0,Newport town,34.7865497,-76.8591057
4462,"Newport, NH",0.0,0.0,0.0,0.0,4109.0,4659.0,5304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.365352200000004,-72.17342049999999
4463,"Newport, OR",110.0,0.0,256.0,721.0,580.0,1530.0,2019.0,3241.0,5344.0,5188.0,7519.0,8437.0,9532.0,9989.0,Newport city,44.6367836,-124.05345049999998
4464,"Newport, RI",15693.0,19457.0,22441.0,27149.0,30255.0,27612.0,30532.0,37564.0,47049.0,34562.0,29259.0,28227.0,26475.0,24672.0,Newport city,41.4901024,-71.31282850000001
4465,"Newport, TN",0.0,0.0,0.0,0.0,2753.0,2989.0,3575.0,3892.0,6448.0,7328.0,7580.0,7123.0,7242.0,6945.0,Newport city,35.967041200000004,-83.1876578
4466,"Newport, VT",0.0,0.0,0.0,2548.0,4976.0,5094.0,4902.0,5217.0,5019.0,4664.0,4756.0,4434.0,5005.0,4589.0,Newport city,44.9364356,-72.2051022
4467,"Newton Falls, OH",0.0,0.0,0.0,0.0,0.0,3458.0,3120.0,4451.0,5038.0,5378.0,4960.0,4866.0,5002.0,4795.0,Newton Falls city,41.188390000000005,-80.9781468
4468,"Newton, IA",2607.0,2564.0,3682.0,4616.0,6627.0,11560.0,10462.0,11723.0,15381.0,15619.0,15292.0,14789.0,15579.0,15254.0,Newton city,41.699712899999994,-93.04797559999999
4469,"Newton, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,2901.0,3024.0,3186.0,3154.0,3069.0,2849.0,Newton city,38.9908766,-88.1625389
4470,"Newton, KS",2601.0,5605.0,6208.0,7862.0,9781.0,11034.0,11048.0,11590.0,14877.0,15439.0,16332.0,16700.0,17190.0,19132.0,Newton city,38.0466779,-97.34503649999999
4471,"Newton, MA",16995.0,24379.0,33587.0,39806.0,46054.0,65276.0,69873.0,81994.0,92384.0,91263.0,83622.0,82585.0,83829.0,85146.0,Newton city,42.3370414,-71.2092214
4472,"Newton, MS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,3178.0,3556.0,3708.0,3701.0,3699.0,3373.0,Newton city,32.3212554,-89.1633929
4473,"Newton, NC",0.0,0.0,0.0,0.0,3021.0,4394.0,5407.0,6039.0,6658.0,7857.0,7624.0,9304.0,12560.0,12968.0,Newton city,35.6698552,-81.22147079999999
4474,"Newton, NJ",2513.0,3003.0,4376.0,4467.0,4125.0,5401.0,5533.0,5781.0,6563.0,7297.0,7748.0,7521.0,8244.0,7997.0,Newton town,41.0581527,-74.7526651
4475,"Newtown, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672.0,Newtown village,39.1245048,-84.36160600000001
4476,"Niagara Falls, NY",3320.0,5502.0,19457.0,30445.0,50760.0,75460.0,78029.0,90872.0,102394.0,85615.0,71384.0,61840.0,55593.0,50193.0,Niagara Falls city,43.0944999,-79.05671109999999
4477,"Nibley, UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5438.0,Nibley city,41.6743765,-111.83299840000002
4478,"Niceville, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4517.0,4024.0,8543.0,10507.0,11684.0,12749.0,Niceville city,30.516863899999997,-86.48217199999999
4479,"Nicholasville, KY",0.0,0.0,2400.0,2935.0,2786.0,3128.0,3192.0,3406.0,4275.0,5829.0,10400.0,13603.0,19680.0,28015.0,Nicholasville city,37.8806341,-84.57299609999998
4480,"Nicholls, GA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.0,Nicholls city,31.5174219,-82.6348602
4481,"Nichols Hills, OK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.0,4897.0,4478.0,4171.0,4020.0,4056.0,3710.0,Nichols Hills city,35.5548377006,-97.57271238850001
4482,"Niles, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20393.0,31432.0,30363.0,28284.0,30068.0,29803.0,Niles village,42.0189191,-87.8028402
4483,"Niles, MI",4197.0,4197.0,4287.0,5156.0,7311.0,11326.0,11328.0,13145.0,13842.0,12988.0,13115.0,12458.0,12204.0,11600.0,Niles city,41.829769399999996,-86.2541768
4484,"Niles, OH",3879.0,4289.0,7468.0,8361.0,13080.0,16314.0,16273.0,16773.0,19545.0,21581.0,23088.0,21128.0,20932.0,19266.0,Niles city,41.182835299999994,-80.76535799999999
4485,"Nitro, WV",0.0,0.0,0.0,0.0,0.0,0.0,2983.0,3314.0,6894.0,8019.0,8074.0,6851.0,6824.0,7178.0,Nitro city,38.4148146,-81.8440197
4486,"Nixa, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.0,4707.0,12124.0,19022.0,Nixa city,37.043386299999995,-93.294353
4487,"Noble, OK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3497.0,4710.0,5260.0,6481.0,Noble city,35.1431831006,-97.4185360885
4488,"Noblesville, IN",0.0,3054.0,4792.0,5073.0,4758.0,4811.0,5575.0,6567.0,7664.0,7548.0,12253.0,17655.0,28590.0,51969.0,Noblesville city,40.0455918,-86.0085955
4489,"Nocona, TX",0.0,0.0,0.0,0.0,0.0,0.0,2605.0,3022.0,3127.0,2871.0,2992.0,2870.0,3198.0,3033.0,Nocona city,33.7867684,-97.7258626
4490,"Nogales, AZ",0.0,0.0,1200.0,3514.0,8460.0,6006.0,5135.0,6153.0,7286.0,8946.0,15683.0,19489.0,20878.0,20837.0,Nogales city,31.340377500000002,-110.93425320000001
4491,"Nolanville, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4259.0,Nolanville city,31.078788800000005,-97.60556940000001
4492,"Nolensville, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099.0,5861.0,Nolensville town,35.9522852,-86.66944129999999
4493,"Nome, AK",0.0,0.0,12488.0,2600.0,900.0,1200.0,1600.0,1900.0,2300.0,2500.0,2300.0,3500.0,3505.0,3598.0,Nome city,64.5011111,-165.4063889
4494,"Norco, CA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,4964.0,14511.0,21126.0,23302.0,24157.0,27063.0,Norco city,33.9311257,-117.54866100000001
4495,"Norcross, GA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.0,3317.0,5947.0,8410.0,9116.0,Norcross city,33.9412127,-84.2135309
4496,"Norfolk, NE",0.0,3038.0,3883.0,6025.0,8634.0,10717.0,10490.0,11335.0,13640.0,16607.0,19449.0,21476.0,23516.0,24210.0,Norfolk city,42.0283379,-97.4169964
4497,"Norfolk, VA",21966.0,34871.0,46624.0,67452.0,115777.0,129710.0,144332.0,213513.0,304869.0,307951.0,266979.0,261229.0,234403.0,242803.0,Norfolk city,36.8468146,-76.2852183
4498,"Normal, IL",0.0,3459.0,3795.0,4024.0,5143.0,6768.0,6983.0,9772.0,13357.0,26396.0,35672.0,40023.0,45386.0,52497.0,Normal town,40.514202600000004,-88.99063120000001
4499,"Norman, OK",0.0,0.0,0.0,3724.0,5004.0,9603.0,11429.0,27006.0,33412.0,52117.0,68020.0,80071.0,95694.0,110925.0,Norman city,35.2265142006,-97.46326078850001
4500,"Normandy Park, WA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,4208.0,4268.0,6709.0,6392.0,6335.0,Normandy Park city,47.43621029999999,-122.34067990000001
4501,"Normandy, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.0,6306.0,5174.0,4480.0,5153.0,5008.0,Normandy city,38.7208842,-90.29733590000001
4502,"Norridge, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.0,14087.0,17113.0,16483.0,14459.0,14582.0,14572.0,Norridge village,41.9633641,-87.82728399999999
4503,"Norristown, PA",13063.0,19791.0,22265.0,27875.0,32319.0,35853.0,38181.0,38126.0,38925.0,38169.0,34684.0,30749.0,31282.0,34324.0,Norristown borough,40.121497,-75.3399048
4504,"North Adams, MA",10191.0,16074.0,24200.0,22019.0,22282.0,21621.0,22213.0,21567.0,19905.0,19195.0,18063.0,16797.0,14681.0,13708.0,North Adams city,42.700915,-73.10871479999999
4505,"North Andover, MA",0.0,0.0,4243.0,5529.0,6265.0,6961.0,7524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Andover town,42.698702399999995,-71.1350575
4506,"North Arlington, NJ",0.0,0.0,0.0,0.0,0.0,8263.0,9904.0,15970.0,17477.0,18096.0,16587.0,13790.0,15181.0,15392.0,North Arlington borough,40.788434,-74.1331988
4507,"North Atlanta, GA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.0,0.0,0.0,0.0,27800.0,38600.0,0.0,0,33.8651033,-84.3365918
4508,"North Attleborough, MA",0.0,6727.0,7253.0,9562.0,9238.0,10197.0,10359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Attleborough town,41.9840505432,-71.333029548
4509,"North Augusta, SC",0.0,0.0,0.0,0.0,0.0,0.0,2629.0,3659.0,10348.0,12883.0,13593.0,15351.0,17574.0,21348.0,North Augusta city,33.5018026,-81.9651153
4510,"North Aurora, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833.0,5205.0,5940.0,10585.0,16760.0,North Aurora village,41.8061399,-88.32729520000001
4511,"North Baltimore, OH",0.0,2857.0,3561.0,2503.0,0.0,0.0,2616.0,2771.0,3011.0,3143.0,3127.0,3139.0,3361.0,3432.0,North Baltimore village,41.182830200000005,-83.67826679999999
4512,"North Barrington, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0,3047.0,North Barrington village,42.207802,-88.14063490000001
4513,"North Bay Village, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.0,4920.0,5383.0,6733.0,7137.0,North Bay Village city,25.846207500000002,-80.15393509999998
4514,"North Bend, OR",84.0,0.0,0.0,2078.0,3268.0,4012.0,4262.0,6099.0,7512.0,8553.0,9779.0,9614.0,9544.0,9695.0,North Bend city,43.40650120000001,-124.2242803
4515,"North Bend, WA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.0,4746.0,5731.0,North Bend city,47.4956579,-121.78677749999999
4516,"North Bergen, NJ",0.0,0.0,0.0,15662.0,23344.0,40714.0,39714.0,0.0,42400.0,47800.0,47000.0,0.0,0.0,0.0,North Bergen township,40.8042674,-74.012084
4517,"North Braddock, PA",0.0,0.0,6535.0,11824.0,14928.0,16782.0,15679.0,14724.0,13204.0,10838.0,8711.0,7036.0,6410.0,4857.0,North Braddock borough,40.3989579,-79.8408815
4518,"North Branch, MN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023.0,10125.0,North Branch city,45.5113515,-92.9802176
4519,"North Caldwell, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.0,6425.0,5832.0,6706.0,7375.0,6183.0,North Caldwell borough,40.864821500000005,-74.2582027
4520,"North Canton, OH",0.0,0.0,0.0,0.0,0.0,2648.0,2988.0,4032.0,7727.0,15228.0,14228.0,14748.0,16369.0,17488.0,North Canton city,40.875890999999996,-81.40233559999999
4521,"North Catasauqua, PA",0.0,0.0,0.0,0.0,0.0,2700.0,2530.0,2629.0,2805.0,2941.0,2554.0,2867.0,2814.0,2849.0,North Catasauqua borough,40.659819,-75.4768496
4522,"North Charleroi, PA",0.0,0.0,0.0,0.0,0.0,2879.0,2674.0,2554.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.151183,-79.90754840000001
4523,"North Charleston, SC",0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,23500.0,0.0,62479.0,70218.0,79641.0,97471.0,North Charleston city,32.8546197,-79.9748103
4524,"North Chicago, IL",0.0,0.0,0.0,3306.0,5839.0,8466.0,8465.0,8628.0,22938.0,47275.0,38774.0,34978.0,35918.0,32574.0,North Chicago city,42.325578,-87.8411818
4525,"North East, MD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.0,3572.0,North East town,39.6001132,-75.9413327
4526,"North East, PA",0.0,0.0,0.0,2672.0,3481.0,3670.0,3704.0,4247.0,4217.0,3846.0,4568.0,4617.0,4601.0,4294.0,North East borough,42.2156131,-79.8342163
4527,"North Haledon, NJ",0.0,0.0,0.0,0.0,0.0,0.0,2761.0,3550.0,6026.0,7614.0,8177.0,7987.0,7920.0,8417.0,North Haledon borough,40.9550981,-74.1859782
4528,"North Hills, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453.0,4301.0,5075.0,North Hills village,40.7809343,-73.6765187
4529,"North Hudson, WI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.0,3463.0,3768.0,North Hudson village,44.993023,-92.75687049999999
4530,"North Kansas City, MO",0.0,0.0,0.0,0.0,0.0,2574.0,2688.0,3886.0,5657.0,5183.0,4507.0,4130.0,4714.0,4208.0,North Kansas City city,39.130004,-94.56217729999999
4531,"North Kingsville, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939.0,2672.0,2658.0,2923.0,North Kingsville village,41.905887,-80.6903597
4532,"North Las Vegas, NV",0.0,0.0,0.0,0.0,0.0,0.0,900.0,3875.0,18422.0,45542.0,42739.0,47707.0,115488.0,216961.0,North Las Vegas city,36.1988592,-115.1175013
4533,"North Lauderdale, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18653.0,26506.0,32264.0,41023.0,North Lauderdale city,26.217305,-80.2258811
4534,"North Liberty, IA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0,5367.0,13374.0,North Liberty city,41.7491805,-91.59794980000001
4535,"North Little Rock, AR",0.0,0.0,0.0,11138.0,14048.0,19418.0,21137.0,44097.0,58032.0,60040.0,64388.0,61741.0,60433.0,62304.0,North Little Rock city,34.769535999999995,-92.2670941
4536,"North Logan, UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.0,6163.0,8269.0,North Logan city,41.7693747,-111.8046654
4537,"North Manchester, IN",0.0,0.0,0.0,0.0,2711.0,2765.0,3170.0,3977.0,4377.0,5791.0,5998.0,6383.0,6260.0,6112.0,North Manchester town,41.0006005,-85.768597
4538,"North Mankato, MN",0.0,0.0,0.0,0.0,0.0,2822.0,3517.0,4788.0,5927.0,7347.0,9145.0,10164.0,11798.0,13394.0,North Mankato city,44.17329960000001,-94.0338451
4539,"North Miami Beach, FL",0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,21405.0,30544.0,36553.0,35359.0,40786.0,41523.0,North Miami Beach city,25.9331488,-80.1625463
4540,"North Miami, FL",0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10734.0,28708.0,34767.0,42566.0,49998.0,59880.0,58786.0,North Miami city,25.890094899999998,-80.18671379999999
4541,"North Muskegon, MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.0,4243.0,4024.0,3919.0,4031.0,3786.0,North Muskegon city,43.2561251,-86.26756
